policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0535,0.72,0.67,12,1,6,1,6297,0.1787,0.2334,0.6462,0.1437,0.1167,2.8077,12.0,12.0,1.0,0.0,0.0,0.0,0.3884,0.0756,0.1315,0.528,0.1156,0.1893,0.5893,0.1309,0.2128,0.6462,0.1437,0.2334,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1315, 'positive_alert_rate': 0.3884, 'negative_alert_rate': 0.0756}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1893, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1156}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2128, 'positive_alert_rate': 0.5893, 'negative_alert_rate': 0.1309}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2334, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1437}]",0.0,True
policy_0536,0.72,0.67,12,1,12,1,6297,0.1787,0.2334,0.6462,0.1437,0.1167,2.8077,12.0,12.0,1.0,0.0,0.0,0.0,0.3884,0.0756,0.1315,0.528,0.1156,0.1893,0.5893,0.1309,0.2128,0.6462,0.1437,0.2334,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1315, 'positive_alert_rate': 0.3884, 'negative_alert_rate': 0.0756}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1893, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1156}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2128, 'positive_alert_rate': 0.5893, 'negative_alert_rate': 0.1309}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2334, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1437}]",0.0,True
policy_0537,0.72,0.67,12,1,24,1,6297,0.1787,0.2334,0.6462,0.1437,0.1167,2.8077,12.0,12.0,1.0,0.0,0.0,0.0,0.3884,0.0756,0.1315,0.528,0.1156,0.1893,0.5893,0.1309,0.2128,0.6462,0.1437,0.2334,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1315, 'positive_alert_rate': 0.3884, 'negative_alert_rate': 0.0756}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1893, 'positive_alert_rate': 0.528, 'negative_alert_rate': 0.1156}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2128, 'positive_alert_rate': 0.5893, 'negative_alert_rate': 0.1309}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2334, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1437}]",0.0,True
policy_0508,0.72,0.72,8,2,6,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.4117,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0509,0.72,0.72,8,2,12,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.4117,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0510,0.72,0.72,8,2,24,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.4117,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0514,0.72,0.67,8,2,6,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.92,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0515,0.72,0.67,8,2,12,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.92,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0516,0.72,0.67,8,2,24,1,6297,0.1787,0.2339,0.6462,0.1442,0.117,2.92,9.0,10.0,1.0,0.0,0.0,0.0,0.4151,0.0845,0.1436,0.5307,0.1179,0.1917,0.5911,0.1321,0.2141,0.6462,0.1442,0.2339,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1436, 'positive_alert_rate': 0.4151, 'negative_alert_rate': 0.0845}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1917, 'positive_alert_rate': 0.5307, 'negative_alert_rate': 0.1179}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2141, 'positive_alert_rate': 0.5911, 'negative_alert_rate': 0.1321}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2339, 'positive_alert_rate': 0.6462, 'negative_alert_rate': 0.1442}]",0.0,True
policy_0496,0.72,0.72,7,2,6,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.4525,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0497,0.72,0.72,7,2,12,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.4525,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0498,0.72,0.72,7,2,24,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.4525,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0502,0.72,0.67,7,2,6,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.9709,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0503,0.72,0.67,7,2,12,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.9709,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0504,0.72,0.67,7,2,24,1,6297,0.1787,0.2368,0.6524,0.1464,0.1184,2.9709,8.0,9.0,1.0,0.0,0.0,0.0,0.4276,0.0876,0.1483,0.5369,0.1205,0.1949,0.5973,0.1342,0.2169,0.6524,0.1464,0.2368,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1483, 'positive_alert_rate': 0.4276, 'negative_alert_rate': 0.0876}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1949, 'positive_alert_rate': 0.5369, 'negative_alert_rate': 0.1205}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2169, 'positive_alert_rate': 0.5973, 'negative_alert_rate': 0.1342}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2368, 'positive_alert_rate': 0.6524, 'negative_alert_rate': 0.1464}]",0.0,True
policy_0484,0.72,0.72,6,2,6,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,2.4859,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0485,0.72,0.72,6,2,12,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,2.4859,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0486,0.72,0.72,6,2,24,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,2.4859,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0490,0.72,0.67,6,2,6,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,3.0245,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0491,0.72,0.67,6,2,12,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,3.0245,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0492,0.72,0.67,6,2,24,1,6297,0.1787,0.2387,0.6533,0.1485,0.1193,3.0245,8.0,9.0,1.0,0.0,0.0,0.0,0.4302,0.0907,0.1513,0.5396,0.1226,0.1971,0.5982,0.1363,0.2188,0.6533,0.1485,0.2387,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1513, 'positive_alert_rate': 0.4302, 'negative_alert_rate': 0.0907}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.1971, 'positive_alert_rate': 0.5396, 'negative_alert_rate': 0.1226}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2188, 'positive_alert_rate': 0.5982, 'negative_alert_rate': 0.1363}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2387, 'positive_alert_rate': 0.6533, 'negative_alert_rate': 0.1485}]",0.0,True
policy_0517,0.72,0.72,10,1,6,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.3782,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
policy_0518,0.72,0.72,10,1,12,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.3782,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
policy_0519,0.72,0.72,10,1,24,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.3782,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
policy_0523,0.72,0.67,10,1,6,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.9434,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
policy_0524,0.72,0.67,10,1,12,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.9434,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
policy_0525,0.72,0.67,10,1,24,1,6297,0.1787,0.2414,0.6569,0.151,0.1207,2.9434,10.0,10.0,1.0,0.0,0.0,0.0,0.4222,0.0889,0.1485,0.544,0.1239,0.199,0.6018,0.1386,0.2214,0.6569,0.151,0.2414,"[{'hour': 6, 'n_patients': 6297, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6297, 'patient_alert_rate': 0.1485, 'positive_alert_rate': 0.4222, 'negative_alert_rate': 0.0889}, {'hour': 24, 'n_patients': 6297, 'patient_alert_rate': 0.199, 'positive_alert_rate': 0.544, 'negative_alert_rate': 0.1239}, {'hour': 36, 'n_patients': 6297, 'patient_alert_rate': 0.2214, 'positive_alert_rate': 0.6018, 'negative_alert_rate': 0.1386}, {'hour': 48, 'n_patients': 6297, 'patient_alert_rate': 0.2414, 'positive_alert_rate': 0.6569, 'negative_alert_rate': 0.151}]",0.0,True
