policy_name,enter_threshold,exit_threshold,min_history_hours,min_consecutive_hours,refractory_hours,max_alerts_per_stay,n_patients,positive_rate,patient_alert_rate,positive_patient_alert_rate,negative_patient_alert_rate,alert_events_per_patient_day,alert_state_hours_per_patient_day,median_first_alert_hour_positive,median_first_alert_hour_all,mean_alert_events_per_alerted_patient,positive_alert_rate_at_6h,negative_alert_rate_at_6h,patient_alert_rate_at_6h,positive_alert_rate_at_12h,negative_alert_rate_at_12h,patient_alert_rate_at_12h,positive_alert_rate_at_24h,negative_alert_rate_at_24h,patient_alert_rate_at_24h,positive_alert_rate_at_36h,negative_alert_rate_at_36h,patient_alert_rate_at_36h,positive_alert_rate_at_48h,negative_alert_rate_at_48h,patient_alert_rate_at_48h,cumulative_alert_metrics,constraint_penalty,feasible
policy_0086,0.175,0.155,9,2,12,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.0176,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0087,0.175,0.155,9,2,24,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.0176,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0088,0.175,0.155,9,2,48,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.0176,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0093,0.175,0.125,9,2,6,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.6626,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0094,0.175,0.125,9,2,12,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.6626,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0095,0.175,0.125,9,2,24,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.6626,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0096,0.175,0.125,9,2,48,1,6297,0.1787,0.9703,0.984,0.9673,0.5503,15.6626,10.0,10.0,1.0,0.0,0.0,0.0,0.9827,0.9675,0.9702,0.9861,0.9718,0.9743,0.9904,0.9787,0.9809,0.9929,0.9797,0.9823,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9702, 'positive_alert_rate': 0.9827, 'negative_alert_rate': 0.9675}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.9743, 'positive_alert_rate': 0.9861, 'negative_alert_rate': 0.9718}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9809, 'positive_alert_rate': 0.9904, 'negative_alert_rate': 0.9787}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.9823, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9797}]",0.6173,False
policy_0097,0.175,0.175,10,1,6,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,14.6066,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0098,0.175,0.175,10,1,12,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,14.6066,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0099,0.175,0.175,10,1,24,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,14.6066,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0100,0.175,0.175,10,1,48,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,14.6066,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0105,0.175,0.155,10,1,6,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.0211,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0106,0.175,0.155,10,1,12,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.0211,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0107,0.175,0.155,10,1,24,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.0211,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0108,0.175,0.155,10,1,48,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.0211,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0113,0.175,0.125,10,1,6,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.6681,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0114,0.175,0.125,10,1,12,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.6681,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0115,0.175,0.125,10,1,24,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.6681,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_0116,0.175,0.125,10,1,48,1,6297,0.1787,0.9709,0.984,0.9681,0.5506,15.6681,10.0,10.0,1.0,0.0,0.0,0.0,0.9836,0.9679,0.9706,0.9871,0.9724,0.975,0.9914,0.9792,0.9815,0.9929,0.9806,0.983,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.9706, 'positive_alert_rate': 0.9836, 'negative_alert_rate': 0.9679}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.975, 'positive_alert_rate': 0.9871, 'negative_alert_rate': 0.9724}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.9815, 'positive_alert_rate': 0.9914, 'negative_alert_rate': 0.9792}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.983, 'positive_alert_rate': 0.9929, 'negative_alert_rate': 0.9806}]",0.6181,False
policy_2377,0.95,0.95,7,1,6,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.3788,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2378,0.95,0.95,7,1,12,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.3788,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2379,0.95,0.95,7,1,24,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.3788,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2380,0.95,0.95,7,1,48,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.3788,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2385,0.95,0.93,7,1,6,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.5479,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2386,0.95,0.93,7,1,12,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.5479,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2387,0.95,0.93,7,1,24,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.5479,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
policy_2388,0.95,0.93,7,1,48,1,6297,0.1787,0.0908,0.2329,0.0599,0.0515,0.5479,9.0,9.0,1.0,0.0,0.0,0.0,0.1873,0.0541,0.0776,0.1918,0.0603,0.0832,0.1884,0.0699,0.0924,0.1767,0.0763,0.0961,"[{'hour': 6, 'n_patients': 6295, 'patient_alert_rate': 0.0, 'positive_alert_rate': 0.0, 'negative_alert_rate': 0.0}, {'hour': 12, 'n_patients': 6234, 'patient_alert_rate': 0.0776, 'positive_alert_rate': 0.1873, 'negative_alert_rate': 0.0541}, {'hour': 24, 'n_patients': 5795, 'patient_alert_rate': 0.0832, 'positive_alert_rate': 0.1918, 'negative_alert_rate': 0.0603}, {'hour': 36, 'n_patients': 4924, 'patient_alert_rate': 0.0924, 'positive_alert_rate': 0.1884, 'negative_alert_rate': 0.0699}, {'hour': 48, 'n_patients': 4297, 'patient_alert_rate': 0.0961, 'positive_alert_rate': 0.1767, 'negative_alert_rate': 0.0763}]",0.6253,False
